case,event,startTime,completeTime
638,A,2019/01/19 14:58:00.250,2019/01/19 14:58:00.250
639,C,2019/01/19 14:58:05.661,2019/01/19 14:58:05.661
640,G,2019/01/19 14:59:42.006,2019/01/19 14:59:42.006
641,A,2019/01/19 15:00:00.000,2019/01/19 15:00:00.000
638,B,2019/01/19 15:02:50.617,2019/01/19 15:02:50.617
639,A,2019/01/19 15:03:19.266,2019/01/19 15:03:19.266
641,B,2019/01/19 15:05:08.484,2019/01/19 15:05:08.484
640,H,2019/01/19 15:05:16.771,2019/01/19 15:05:16.771
638,C,2019/01/19 15:07:15.546,2019/01/19 15:07:15.546
639,B,2019/01/19 15:08:01.801,2019/01/19 15:08:01.801
641,C,2019/01/19 15:08:27.739,2019/01/19 15:08:27.739
638,A,2019/01/19 15:12:06.893,2019/01/19 15:12:06.893
641,A,2019/01/19 15:12:31.772,2019/01/19 15:12:31.772
639,C,2019/01/19 15:13:05.365,2019/01/19 15:13:05.365
638,D,2019/01/19 15:17:10.107,2019/01/19 15:17:10.107
641,B,2019/01/19 15:17:21.857,2019/01/19 15:17:21.857
639,A,2019/01/19 15:18:39.226,2019/01/19 15:18:39.226
642,A,2019/01/19 15:20:00.000,2019/01/19 15:20:00.000
638,F,2019/01/19 15:20:58.020,2019/01/19 15:20:58.020
641,C,2019/01/19 15:22:28.845,2019/01/19 15:22:28.845
639,D,2019/01/19 15:24:41.758,2019/01/19 15:24:41.758
642,B,2019/01/19 15:25:08.807,2019/01/19 15:25:08.807
638,E,2019/01/19 15:25:55.010,2019/01/19 15:25:55.010
641,A,2019/01/19 15:27:01.198,2019/01/19 15:27:01.198
639,F,2019/01/19 15:28:53.039,2019/01/19 15:28:53.039
642,C,2019/01/19 15:29:42.423,2019/01/19 15:29:42.423
638,G,2019/01/19 15:31:04.053,2019/01/19 15:31:04.053
641,D,2019/01/19 15:31:50.470,2019/01/19 15:31:50.470
639,E,2019/01/19 15:33:49.026,2019/01/19 15:33:49.026
642,A,2019/01/19 15:35:04.472,2019/01/19 15:35:04.472
638,I,2019/01/19 15:35:40.547,2019/01/19 15:35:40.547
641,F,2019/01/19 15:37:22.337,2019/01/19 15:37:22.337
639,G,2019/01/19 15:39:29.315,2019/01/19 15:39:29.315
642,D,2019/01/19 15:39:31.482,2019/01/19 15:39:31.482
643,A,2019/01/19 15:40:00.000,2019/01/19 15:40:00.000
638,J,2019/01/19 15:41:31.950,2019/01/19 15:41:31.950
641,E,2019/01/19 15:42:46.401,2019/01/19 15:42:46.401
639,H,2019/01/19 15:44:33.133,2019/01/19 15:44:33.133
642,F,2019/01/19 15:44:46.197,2019/01/19 15:44:46.197
643,D,2019/01/19 15:45:08.577,2019/01/19 15:45:08.577
638,L,2019/01/19 15:47:00.678,2019/01/19 15:47:00.678
641,G,2019/01/19 15:49:09.731,2019/01/19 15:49:09.731
643,F,2019/01/19 15:49:40.923,2019/01/19 15:49:40.923
642,E,2019/01/19 15:50:01.337,2019/01/19 15:50:01.337
638,M,2019/01/19 15:52:28.487,2019/01/19 15:52:28.487
643,E,2019/01/19 15:54:21.612,2019/01/19 15:54:21.612
641,H,2019/01/19 15:54:31.724,2019/01/19 15:54:31.724
642,G,2019/01/19 15:55:02.539,2019/01/19 15:55:02.539
638,O,2019/01/19 15:57:11.728,2019/01/19 15:57:11.728
643,G,2019/01/19 15:58:39.053,2019/01/19 15:58:39.053
644,A,2019/01/19 16:00:00.000,2019/01/19 16:00:00.000
642,I,2019/01/19 16:00:17.443,2019/01/19 16:00:17.443
643,H,2019/01/19 16:03:36.131,2019/01/19 16:03:36.131
644,D,2019/01/19 16:04:43.411,2019/01/19 16:04:43.411
642,J,2019/01/19 16:05:51.109,2019/01/19 16:05:51.109
644,F,2019/01/19 16:10:17.380,2019/01/19 16:10:17.380
642,K,2019/01/19 16:10:39.062,2019/01/19 16:10:39.062
644,E,2019/01/19 16:15:41.095,2019/01/19 16:15:41.095
642,M,2019/01/19 16:15:59.816,2019/01/19 16:15:59.816
644,G,2019/01/19 16:19:53.978,2019/01/19 16:19:53.978
645,A,2019/01/19 16:20:00.000,2019/01/19 16:20:00.000
642,O,2019/01/19 16:21:04.660,2019/01/19 16:21:04.660
644,I,2019/01/19 16:24:49.911,2019/01/19 16:24:49.911
645,B,2019/01/19 16:25:09.009,2019/01/19 16:25:09.009
644,J,2019/01/19 16:29:17.929,2019/01/19 16:29:17.929
645,C,2019/01/19 16:30:34.686,2019/01/19 16:30:34.686
644,L,2019/01/19 16:34:41.871,2019/01/19 16:34:41.871
645,A,2019/01/19 16:34:53.897,2019/01/19 16:34:53.897
644,M,2019/01/19 16:39:43.464,2019/01/19 16:39:43.464
646,A,2019/01/19 16:40:00.000,2019/01/19 16:40:00.000
645,D,2019/01/19 16:41:05.776,2019/01/19 16:41:05.776
644,N,2019/01/19 16:44:39.307,2019/01/19 16:44:39.307
646,B,2019/01/19 16:44:50.559,2019/01/19 16:44:50.559
645,F,2019/01/19 16:46:30.106,2019/01/19 16:46:30.106
646,C,2019/01/19 16:49:42.037,2019/01/19 16:49:42.037
645,E,2019/01/19 16:52:00.143,2019/01/19 16:52:00.143
646,A,2019/01/19 16:54:47.172,2019/01/19 16:54:47.172
645,G,2019/01/19 16:56:52.391,2019/01/19 16:56:52.391
646,D,2019/01/19 16:58:48.901,2019/01/19 16:58:48.901
647,A,2019/01/19 17:00:00.000,2019/01/19 17:00:00.000
645,I,2019/01/19 17:01:59.710,2019/01/19 17:01:59.710
646,F,2019/01/19 17:03:29.202,2019/01/19 17:03:29.202
647,D,2019/01/19 17:04:05.424,2019/01/19 17:04:05.424
645,J,2019/01/19 17:07:06.527,2019/01/19 17:07:06.527
646,E,2019/01/19 17:08:17.643,2019/01/19 17:08:17.643
647,F,2019/01/19 17:08:38.530,2019/01/19 17:08:38.530
646,G,2019/01/19 17:12:10.254,2019/01/19 17:12:10.254
645,L,2019/01/19 17:12:11.345,2019/01/19 17:12:11.345
647,E,2019/01/19 17:13:41.507,2019/01/19 17:13:41.507
645,M,2019/01/19 17:16:36.549,2019/01/19 17:16:36.549
646,H,2019/01/19 17:17:11.800,2019/01/19 17:17:11.800
647,G,2019/01/19 17:18:21.566,2019/01/19 17:18:21.566
648,A,2019/01/19 17:20:00.000,2019/01/19 17:20:00.000
645,O,2019/01/19 17:21:11.161,2019/01/19 17:21:11.161
647,H,2019/01/19 17:22:33.342,2019/01/19 17:22:33.342
648,D,2019/01/19 17:24:42.073,2019/01/19 17:24:42.073
648,F,2019/01/19 17:29:55.358,2019/01/19 17:29:55.358
648,E,2019/01/19 17:34:25.349,2019/01/19 17:34:25.349
648,G,2019/01/19 17:39:45.075,2019/01/19 17:39:45.075
649,A,2019/01/19 17:40:00.000,2019/01/19 17:40:00.000
648,H,2019/01/19 17:44:15.730,2019/01/19 17:44:15.730
649,B,2019/01/19 17:44:47.914,2019/01/19 17:44:47.914
649,C,2019/01/19 17:49:11.377,2019/01/19 17:49:11.377
649,A,2019/01/19 17:54:46.097,2019/01/19 17:54:46.097
650,A,2019/01/19 18:00:00.000,2019/01/19 18:00:00.000
649,B,2019/01/19 18:00:05.394,2019/01/19 18:00:05.394
649,C,2019/01/19 18:05:18.929,2019/01/19 18:05:18.929
650,D,2019/01/19 18:05:34.913,2019/01/19 18:05:34.913
649,A,2019/01/19 18:10:42.629,2019/01/19 18:10:42.629
650,F,2019/01/19 18:10:43.469,2019/01/19 18:10:43.469
649,D,2019/01/19 18:15:00.958,2019/01/19 18:15:00.958
650,E,2019/01/19 18:16:16.827,2019/01/19 18:16:16.827
651,A,2019/01/19 18:20:00.000,2019/01/19 18:20:00.000
649,F,2019/01/19 18:20:23.130,2019/01/19 18:20:23.130
650,G,2019/01/19 18:21:55.088,2019/01/19 18:21:55.088
651,B,2019/01/19 18:24:55.429,2019/01/19 18:24:55.429
649,E,2019/01/19 18:25:28.630,2019/01/19 18:25:28.630
650,I,2019/01/19 18:26:18.566,2019/01/19 18:26:18.566
651,C,2019/01/19 18:29:51.038,2019/01/19 18:29:51.038
649,G,2019/01/19 18:30:13.390,2019/01/19 18:30:13.390
650,J,2019/01/19 18:31:05.927,2019/01/19 18:31:05.927
651,A,2019/01/19 18:33:55.669,2019/01/19 18:33:55.669
649,I,2019/01/19 18:35:17.910,2019/01/19 18:35:17.910
650,L,2019/01/19 18:36:20.277,2019/01/19 18:36:20.277
651,B,2019/01/19 18:39:31.585,2019/01/19 18:39:31.585
652,A,2019/01/19 18:40:00.000,2019/01/19 18:40:00.000
649,J,2019/01/19 18:40:39.799,2019/01/19 18:40:39.799
650,M,2019/01/19 18:41:02.422,2019/01/19 18:41:02.422
651,C,2019/01/19 18:44:19.021,2019/01/19 18:44:19.021
650,O,2019/01/19 18:45:07.122,2019/01/19 18:45:07.122
652,D,2019/01/19 18:45:49.789,2019/01/19 18:45:49.789
649,K,2019/01/19 18:46:33.879,2019/01/19 18:46:33.879
651,A,2019/01/19 18:49:42.521,2019/01/19 18:49:42.521
652,F,2019/01/19 18:50:36.054,2019/01/19 18:50:36.054
649,M,2019/01/19 18:51:49.702,2019/01/19 18:51:49.702
651,D,2019/01/19 18:54:09.643,2019/01/19 18:54:09.643
652,E,2019/01/19 18:55:55.929,2019/01/19 18:55:55.929
649,N,2019/01/19 18:56:17.371,2019/01/19 18:56:17.371
651,F,2019/01/19 18:59:35.260,2019/01/19 18:59:35.260
653,A,2019/01/19 19:00:00.000,2019/01/19 19:00:00.000
652,G,2019/01/19 19:00:57.931,2019/01/19 19:00:57.931
651,E,2019/01/19 19:05:13.787,2019/01/19 19:05:13.787
653,B,2019/01/19 19:05:50.430,2019/01/19 19:05:50.430
652,I,2019/01/19 19:06:25.045,2019/01/19 19:06:25.045
652,J,2019/01/19 19:10:26.614,2019/01/19 19:10:26.614
653,C,2019/01/19 19:10:26.838,2019/01/19 19:10:26.838
651,G,2019/01/19 19:10:39.578,2019/01/19 19:10:39.578
653,A,2019/01/19 19:15:33.913,2019/01/19 19:15:33.913
651,I,2019/01/19 19:15:53.620,2019/01/19 19:15:53.620
652,L,2019/01/19 19:15:56.842,2019/01/19 19:15:56.842
654,A,2019/01/19 19:20:00.000,2019/01/19 19:20:00.000
651,J,2019/01/19 19:20:52.122,2019/01/19 19:20:52.122
652,M,2019/01/19 19:21:20.835,2019/01/19 19:21:20.835
653,D,2019/01/19 19:21:42.577,2019/01/19 19:21:42.577
654,D,2019/01/19 19:25:20.982,2019/01/19 19:25:20.982
651,K,2019/01/19 19:25:50.281,2019/01/19 19:25:50.281
653,F,2019/01/19 19:26:30.480,2019/01/19 19:26:30.480
652,N,2019/01/19 19:26:56.933,2019/01/19 19:26:56.933
654,F,2019/01/19 19:30:07.832,2019/01/19 19:30:07.832
651,M,2019/01/19 19:30:43.987,2019/01/19 19:30:43.987
653,E,2019/01/19 19:31:37.000,2019/01/19 19:31:37.000
654,E,2019/01/19 19:34:38.884,2019/01/19 19:34:38.884
651,O,2019/01/19 19:35:20.832,2019/01/19 19:35:20.832
653,G,2019/01/19 19:36:29.807,2019/01/19 19:36:29.807
654,G,2019/01/19 19:39:37.443,2019/01/19 19:39:37.443
655,A,2019/01/19 19:40:00.000,2019/01/19 19:40:00.000
653,I,2019/01/19 19:41:14.634,2019/01/19 19:41:14.634
654,H,2019/01/19 19:44:04.855,2019/01/19 19:44:04.855
655,B,2019/01/19 19:44:38.180,2019/01/19 19:44:38.180
653,J,2019/01/19 19:46:10.828,2019/01/19 19:46:10.828
655,C,2019/01/19 19:49:11.704,2019/01/19 19:49:11.704
653,L,2019/01/19 19:50:52.681,2019/01/19 19:50:52.681
655,A,2019/01/19 19:53:20.246,2019/01/19 19:53:20.246
653,M,2019/01/19 19:55:14.771,2019/01/19 19:55:14.771
655,D,2019/01/19 19:57:56.036,2019/01/19 19:57:56.036
656,A,2019/01/19 20:00:00.000,2019/01/19 20:00:00.000
653,N,2019/01/19 20:00:53.986,2019/01/19 20:00:53.986
655,F,2019/01/19 20:03:01.736,2019/01/19 20:03:01.736
656,D,2019/01/19 20:04:59.112,2019/01/19 20:04:59.112
655,E,2019/01/19 20:08:09.340,2019/01/19 20:08:09.340
656,F,2019/01/19 20:09:57.131,2019/01/19 20:09:57.131
655,G,2019/01/19 20:13:40.344,2019/01/19 20:13:40.344
656,E,2019/01/19 20:14:46.960,2019/01/19 20:14:46.960
655,H,2019/01/19 20:17:46.009,2019/01/19 20:17:46.009
656,G,2019/01/19 20:19:35.558,2019/01/19 20:19:35.558
657,A,2019/01/19 20:20:00.000,2019/01/19 20:20:00.000
656,H,2019/01/19 20:24:18.150,2019/01/19 20:24:18.150
657,B,2019/01/19 20:25:10.691,2019/01/19 20:25:10.691
657,C,2019/01/19 20:30:57.708,2019/01/19 20:30:57.708
657,A,2019/01/19 20:36:25.942,2019/01/19 20:36:25.942
658,A,2019/01/19 20:40:00.000,2019/01/19 20:40:00.000
657,D,2019/01/19 20:40:21.545,2019/01/19 20:40:21.545
658,D,2019/01/19 20:45:08.243,2019/01/19 20:45:08.243
657,F,2019/01/19 20:45:13.959,2019/01/19 20:45:13.959
657,E,2019/01/19 20:48:43.580,2019/01/19 20:48:43.580
658,F,2019/01/19 20:49:55.166,2019/01/19 20:49:55.166
657,G,2019/01/19 20:53:30.635,2019/01/19 20:53:30.635
658,E,2019/01/19 20:54:33.511,2019/01/19 20:54:33.511
657,H,2019/01/19 20:58:17.253,2019/01/19 20:58:17.253
658,G,2019/01/19 20:59:06.266,2019/01/19 20:59:06.266
659,A,2019/01/19 21:00:00.000,2019/01/19 21:00:00.000
658,I,2019/01/19 21:03:54.320,2019/01/19 21:03:54.320
659,B,2019/01/19 21:05:12.984,2019/01/19 21:05:12.984
658,J,2019/01/19 21:09:06.543,2019/01/19 21:09:06.543
659,C,2019/01/19 21:09:49.465,2019/01/19 21:09:49.465
659,A,2019/01/19 21:14:28.939,2019/01/19 21:14:28.939
658,L,2019/01/19 21:14:40.929,2019/01/19 21:14:40.929
658,M,2019/01/19 21:19:18.685,2019/01/19 21:19:18.685
659,D,2019/01/19 21:19:25.391,2019/01/19 21:19:25.391
660,A,2019/01/19 21:20:00.000,2019/01/19 21:20:00.000
659,F,2019/01/19 21:24:04.106,2019/01/19 21:24:04.106
658,N,2019/01/19 21:25:05.492,2019/01/19 21:25:05.492
660,B,2019/01/19 21:25:10.518,2019/01/19 21:25:10.518
659,E,2019/01/19 21:28:20.375,2019/01/19 21:28:20.375
660,C,2019/01/19 21:29:05.518,2019/01/19 21:29:05.518
660,A,2019/01/19 21:33:41.971,2019/01/19 21:33:41.971
659,G,2019/01/19 21:33:43.462,2019/01/19 21:33:43.462
659,H,2019/01/19 21:38:39.415,2019/01/19 21:38:39.415
660,D,2019/01/19 21:38:59.822,2019/01/19 21:38:59.822
661,A,2019/01/19 21:40:00.000,2019/01/19 21:40:00.000
660,F,2019/01/19 21:44:21.142,2019/01/19 21:44:21.142
661,B,2019/01/19 21:45:17.284,2019/01/19 21:45:17.284
660,E,2019/01/19 21:49:04.673,2019/01/19 21:49:04.673
661,C,2019/01/19 21:49:38.997,2019/01/19 21:49:38.997
660,G,2019/01/19 21:54:51.052,2019/01/19 21:54:51.052
661,A,2019/01/19 21:54:56.408,2019/01/19 21:54:56.408
661,D,2019/01/19 21:59:22.397,2019/01/19 21:59:22.397
660,H,2019/01/19 21:59:50.805,2019/01/19 21:59:50.805
662,A,2019/01/19 22:00:00.000,2019/01/19 22:00:00.000
662,D,2019/01/19 22:04:41.129,2019/01/19 22:04:41.129
661,F,2019/01/19 22:05:00.255,2019/01/19 22:05:00.255
662,F,2019/01/19 22:09:00.207,2019/01/19 22:09:00.207
661,E,2019/01/19 22:09:33.271,2019/01/19 22:09:33.271
662,E,2019/01/19 22:14:15.822,2019/01/19 22:14:15.822
661,G,2019/01/19 22:15:06.488,2019/01/19 22:15:06.488
662,G,2019/01/19 22:18:53.090,2019/01/19 22:18:53.090
663,A,2019/01/19 22:20:00.000,2019/01/19 22:20:00.000
661,H,2019/01/19 22:20:27.938,2019/01/19 22:20:27.938
662,I,2019/01/19 22:24:03.328,2019/01/19 22:24:03.328
663,B,2019/01/19 22:24:57.235,2019/01/19 22:24:57.235
662,J,2019/01/19 22:29:33.969,2019/01/19 22:29:33.969
663,C,2019/01/19 22:30:32.152,2019/01/19 22:30:32.152
662,K,2019/01/19 22:34:43.899,2019/01/19 22:34:43.899
663,A,2019/01/19 22:35:37.906,2019/01/19 22:35:37.906
662,M,2019/01/19 22:39:37.412,2019/01/19 22:39:37.412
664,A,2019/01/19 22:40:00.000,2019/01/19 22:40:00.000
663,B,2019/01/19 22:40:38.119,2019/01/19 22:40:38.119
664,D,2019/01/19 22:44:10.617,2019/01/19 22:44:10.617
662,N,2019/01/19 22:44:52.756,2019/01/19 22:44:52.756
663,C,2019/01/19 22:45:37.812,2019/01/19 22:45:37.812
664,F,2019/01/19 22:48:50.855,2019/01/19 22:48:50.855
663,A,2019/01/19 22:49:59.334,2019/01/19 22:49:59.334
664,E,2019/01/19 22:53:01.385,2019/01/19 22:53:01.385
663,B,2019/01/19 22:55:12.152,2019/01/19 22:55:12.152
664,G,2019/01/19 22:58:29.495,2019/01/19 22:58:29.495
665,A,2019/01/19 23:00:00.000,2019/01/19 23:00:00.000
663,C,2019/01/19 23:01:10.301,2019/01/19 23:01:10.301
664,I,2019/01/19 23:03:50.690,2019/01/19 23:03:50.690
665,D,2019/01/19 23:05:42.044,2019/01/19 23:05:42.044
663,A,2019/01/19 23:06:00.473,2019/01/19 23:06:00.473
664,J,2019/01/19 23:08:44.203,2019/01/19 23:08:44.203
665,F,2019/01/19 23:10:30.394,2019/01/19 23:10:30.394
663,D,2019/01/19 23:10:46.356,2019/01/19 23:10:46.356
664,L,2019/01/19 23:13:00.035,2019/01/19 23:13:00.035
665,E,2019/01/19 23:14:51.697,2019/01/19 23:14:51.697
663,F,2019/01/19 23:16:23.146,2019/01/19 23:16:23.146
664,M,2019/01/19 23:18:29.021,2019/01/19 23:18:29.021
665,G,2019/01/19 23:19:26.515,2019/01/19 23:19:26.515
666,A,2019/01/19 23:20:00.000,2019/01/19 23:20:00.000
663,E,2019/01/19 23:22:06.828,2019/01/19 23:22:06.828
664,O,2019/01/19 23:23:12.244,2019/01/19 23:23:12.244
665,I,2019/01/19 23:24:28.579,2019/01/19 23:24:28.579
666,B,2019/01/19 23:24:42.401,2019/01/19 23:24:42.401
663,G,2019/01/19 23:27:10.866,2019/01/19 23:27:10.866
666,C,2019/01/19 23:29:14.945,2019/01/19 23:29:14.945
665,J,2019/01/19 23:29:32.569,2019/01/19 23:29:32.569
663,H,2019/01/19 23:32:07.622,2019/01/19 23:32:07.622
666,A,2019/01/19 23:33:44.686,2019/01/19 23:33:44.686
665,L,2019/01/19 23:34:32.677,2019/01/19 23:34:32.677
666,D,2019/01/19 23:38:27.498,2019/01/19 23:38:27.498
665,M,2019/01/19 23:39:26.986,2019/01/19 23:39:26.986
667,A,2019/01/19 23:40:00.000,2019/01/19 23:40:00.000
666,F,2019/01/19 23:42:57.871,2019/01/19 23:42:57.871
665,O,2019/01/19 23:43:53.912,2019/01/19 23:43:53.912
667,B,2019/01/19 23:45:10.627,2019/01/19 23:45:10.627
666,E,2019/01/19 23:48:07.811,2019/01/19 23:48:07.811
667,C,2019/01/19 23:50:32.981,2019/01/19 23:50:32.981
666,G,2019/01/19 23:53:02.351,2019/01/19 23:53:02.351
667,A,2019/01/19 23:55:58.378,2019/01/19 23:55:58.378
666,H,2019/01/19 23:57:59.897,2019/01/19 23:57:59.897
668,A,2019/01/20 00:00:00.000,2019/01/20 00:00:00.000
667,B,2019/01/20 00:00:35.040,2019/01/20 00:00:35.040
668,B,2019/01/20 00:04:43.361,2019/01/20 00:04:43.361
667,C,2019/01/20 00:05:09.581,2019/01/20 00:05:09.581
668,C,2019/01/20 00:09:36.777,2019/01/20 00:09:36.777
667,A,2019/01/20 00:10:06.147,2019/01/20 00:10:06.147
668,A,2019/01/20 00:14:40.602,2019/01/20 00:14:40.602
667,B,2019/01/20 00:15:09.004,2019/01/20 00:15:09.004
667,C,2019/01/20 00:19:05.465,2019/01/20 00:19:05.465
668,B,2019/01/20 00:19:45.459,2019/01/20 00:19:45.459
669,A,2019/01/20 00:20:00.000,2019/01/20 00:20:00.000
667,A,2019/01/20 00:23:40.966,2019/01/20 00:23:40.966
668,C,2019/01/20 00:24:25.659,2019/01/20 00:24:25.659
669,B,2019/01/20 00:24:38.394,2019/01/20 00:24:38.394
668,A,2019/01/20 00:29:37.878,2019/01/20 00:29:37.878
667,B,2019/01/20 00:29:45.368,2019/01/20 00:29:45.368
669,C,2019/01/20 00:30:03.501,2019/01/20 00:30:03.501
668,B,2019/01/20 00:34:09.019,2019/01/20 00:34:09.019
669,A,2019/01/20 00:35:35.837,2019/01/20 00:35:35.837
667,C,2019/01/20 00:35:42.241,2019/01/20 00:35:42.241
668,C,2019/01/20 00:39:07.776,2019/01/20 00:39:07.776
667,A,2019/01/20 00:39:26.823,2019/01/20 00:39:26.823
670,A,2019/01/20 00:40:00.000,2019/01/20 00:40:00.000
669,B,2019/01/20 00:40:20.648,2019/01/20 00:40:20.648
668,A,2019/01/20 00:44:02.003,2019/01/20 00:44:02.003
667,B,2019/01/20 00:44:23.808,2019/01/20 00:44:23.808
669,C,2019/01/20 00:44:58.845,2019/01/20 00:44:58.845
670,B,2019/01/20 00:45:48.252,2019/01/20 00:45:48.252
668,B,2019/01/20 00:48:38.825,2019/01/20 00:48:38.825
667,C,2019/01/20 00:49:56.721,2019/01/20 00:49:56.721
669,A,2019/01/20 00:50:11.532,2019/01/20 00:50:11.532
670,C,2019/01/20 00:50:50.704,2019/01/20 00:50:50.704
668,C,2019/01/20 00:53:01.771,2019/01/20 00:53:01.771
667,A,2019/01/20 00:54:36.752,2019/01/20 00:54:36.752
669,B,2019/01/20 00:55:08.643,2019/01/20 00:55:08.643
670,A,2019/01/20 00:56:16.202,2019/01/20 00:56:16.202
668,A,2019/01/20 00:58:36.526,2019/01/20 00:58:36.526
667,B,2019/01/20 00:59:21.752,2019/01/20 00:59:21.752
671,A,2019/01/20 01:00:00.000,2019/01/20 01:00:00.000
670,D,2019/01/20 01:00:23.101,2019/01/20 01:00:23.101
669,C,2019/01/20 01:00:30.848,2019/01/20 01:00:30.848
668,D,2019/01/20 01:04:10.108,2019/01/20 01:04:10.108
671,D,2019/01/20 01:04:24.789,2019/01/20 01:04:24.789
667,C,2019/01/20 01:04:26.271,2019/01/20 01:04:26.271
670,F,2019/01/20 01:05:40.044,2019/01/20 01:05:40.044
669,A,2019/01/20 01:05:47.676,2019/01/20 01:05:47.676
671,F,2019/01/20 01:09:22.871,2019/01/20 01:09:22.871
667,A,2019/01/20 01:09:31.329,2019/01/20 01:09:31.329
670,E,2019/01/20 01:10:30.431,2019/01/20 01:10:30.431
668,F,2019/01/20 01:10:34.990,2019/01/20 01:10:34.990
669,B,2019/01/20 01:11:12.199,2019/01/20 01:11:12.199
671,E,2019/01/20 01:14:34.025,2019/01/20 01:14:34.025
667,B,2019/01/20 01:14:46.260,2019/01/20 01:14:46.260
668,E,2019/01/20 01:15:18.723,2019/01/20 01:15:18.723
670,G,2019/01/20 01:15:27.698,2019/01/20 01:15:27.698
669,C,2019/01/20 01:17:11.643,2019/01/20 01:17:11.643
671,G,2019/01/20 01:19:57.960,2019/01/20 01:19:57.960
672,A,2019/01/20 01:20:00.000,2019/01/20 01:20:00.000
668,G,2019/01/20 01:20:08.228,2019/01/20 01:20:08.228
667,C,2019/01/20 01:20:25.284,2019/01/20 01:20:25.284
670,I,2019/01/20 01:21:06.341,2019/01/20 01:21:06.341
669,A,2019/01/20 01:22:21.168,2019/01/20 01:22:21.168
671,H,2019/01/20 01:24:09.125,2019/01/20 01:24:09.125
668,I,2019/01/20 01:24:56.485,2019/01/20 01:24:56.485
667,A,2019/01/20 01:25:27.656,2019/01/20 01:25:27.656
672,B,2019/01/20 01:25:35.976,2019/01/20 01:25:35.976
669,D,2019/01/20 01:26:11.526,2019/01/20 01:26:11.526
670,J,2019/01/20 01:26:56.807,2019/01/20 01:26:56.807
669,F,2019/01/20 01:30:29.929,2019/01/20 01:30:29.929
672,C,2019/01/20 01:30:37.610,2019/01/20 01:30:37.610
668,J,2019/01/20 01:30:46.980,2019/01/20 01:30:46.980
667,B,2019/01/20 01:30:53.824,2019/01/20 01:30:53.824
670,K,2019/01/20 01:31:33.349,2019/01/20 01:31:33.349
668,L,2019/01/20 01:34:57.873,2019/01/20 01:34:57.873
667,C,2019/01/20 01:35:56.945,2019/01/20 01:35:56.945
672,A,2019/01/20 01:36:02.430,2019/01/20 01:36:02.430
669,E,2019/01/20 01:36:09.487,2019/01/20 01:36:09.487
670,M,2019/01/20 01:36:20.932,2019/01/20 01:36:20.932
668,M,2019/01/20 01:39:53.770,2019/01/20 01:39:53.770
673,A,2019/01/20 01:40:00.000,2019/01/20 01:40:00.000
667,A,2019/01/20 01:40:29.760,2019/01/20 01:40:29.760
670,O,2019/01/20 01:41:06.305,2019/01/20 01:41:06.305
669,G,2019/01/20 01:41:28.245,2019/01/20 01:41:28.245
672,B,2019/01/20 01:41:48.061,2019/01/20 01:41:48.061
668,O,2019/01/20 01:44:51.090,2019/01/20 01:44:51.090
673,D,2019/01/20 01:45:11.047,2019/01/20 01:45:11.047
667,B,2019/01/20 01:45:28.388,2019/01/20 01:45:28.388
669,I,2019/01/20 01:46:14.209,2019/01/20 01:46:14.209
672,C,2019/01/20 01:47:26.032,2019/01/20 01:47:26.032
673,F,2019/01/20 01:49:28.802,2019/01/20 01:49:28.802
667,C,2019/01/20 01:50:27.534,2019/01/20 01:50:27.534
669,J,2019/01/20 01:51:28.119,2019/01/20 01:51:28.119
672,A,2019/01/20 01:52:40.670,2019/01/20 01:52:40.670
673,E,2019/01/20 01:53:34.699,2019/01/20 01:53:34.699
667,A,2019/01/20 01:56:31.872,2019/01/20 01:56:31.872
672,D,2019/01/20 01:56:47.661,2019/01/20 01:56:47.661
669,K,2019/01/20 01:57:32.262,2019/01/20 01:57:32.262
673,G,2019/01/20 01:58:46.860,2019/01/20 01:58:46.860
674,A,2019/01/20 02:00:00.000,2019/01/20 02:00:00.000
672,F,2019/01/20 02:01:11.271,2019/01/20 02:01:11.271
667,B,2019/01/20 02:01:59.572,2019/01/20 02:01:59.572
669,M,2019/01/20 02:03:07.140,2019/01/20 02:03:07.140
673,I,2019/01/20 02:03:39.693,2019/01/20 02:03:39.693
674,B,2019/01/20 02:04:14.191,2019/01/20 02:04:14.191
672,E,2019/01/20 02:05:47.284,2019/01/20 02:05:47.284
667,C,2019/01/20 02:07:09.390,2019/01/20 02:07:09.390
669,N,2019/01/20 02:08:23.634,2019/01/20 02:08:23.634
673,J,2019/01/20 02:08:30.213,2019/01/20 02:08:30.213
674,C,2019/01/20 02:09:39.604,2019/01/20 02:09:39.604
672,G,2019/01/20 02:10:55.823,2019/01/20 02:10:55.823
667,A,2019/01/20 02:12:08.595,2019/01/20 02:12:08.595
673,L,2019/01/20 02:13:22.606,2019/01/20 02:13:22.606
674,A,2019/01/20 02:14:48.302,2019/01/20 02:14:48.302
672,I,2019/01/20 02:15:53.486,2019/01/20 02:15:53.486
667,D,2019/01/20 02:15:59.138,2019/01/20 02:15:59.138
673,M,2019/01/20 02:18:32.992,2019/01/20 02:18:32.992
674,D,2019/01/20 02:19:59.348,2019/01/20 02:19:59.348
675,A,2019/01/20 02:20:00.000,2019/01/20 02:20:00.000
672,J,2019/01/20 02:20:23.797,2019/01/20 02:20:23.797
667,F,2019/01/20 02:21:35.273,2019/01/20 02:21:35.273
673,O,2019/01/20 02:22:49.806,2019/01/20 02:22:49.806
