case,activitypair,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O
96,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,A,0.0,298,568,3356,3619,3005,3906,0.0,4171,4423,0.0,4757,5072,5364,0.0
97,B,298,0.0,269,3057,3320,2707,3607,0.0,3873,4125,0.0,4459,4774,5066,0.0
97,C,568,269,0.0,2788,3051,2437,3338,0.0,3604,3855,0.0,4189,4505,4796,0.0
97,D,3356,3057,2788,0.0,263,351,550,0.0,816,1068,0.0,1402,1717,2009,0.0
97,E,3619,3320,3051,263,0.0,614,287,0.0,553,804,0.0,1138,1454,1745,0.0
97,F,3005,2707,2437,351,614,0.0,901,0.0,1166,1418,0.0,1752,2067,2359,0.0
97,G,3906,3607,3338,550,287,901,0.0,0.0,266,518,0.0,852,1167,1458,0.0
97,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,I,4171,3873,3604,816,553,1166,266,0.0,0.0,252,0.0,586,901,1193,0.0
97,J,4423,4125,3855,1068,804,1418,518,0.0,252,0.0,0.0,334,649,941,0.0
97,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,L,4757,4459,4189,1402,1138,1752,852,0.0,586,334,0.0,0.0,315,607,0.0
97,M,5072,4774,4505,1717,1454,2067,1167,0.0,901,649,0.0,315,0.0,292,0.0
97,N,5364,5066,4796,2009,1745,2359,1458,0.0,1193,941,0.0,607,292,0.0,0.0
97,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,A,0.0,0.0,0.0,607,905,279,1219,1464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,D,607,0.0,0.0,0.0,298,328,613,858,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,E,905,0.0,0.0,298,0.0,626,314,559,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,F,279,0.0,0.0,328,626,0.0,940,1186,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,G,1219,0.0,0.0,613,314,940,0.0,245,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,H,1464,0.0,0.0,858,559,1186,245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,A,0.0,0.0,0.0,577,887,288,1177,1441,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,D,577,0.0,0.0,0.0,310,289,601,864,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,E,887,0.0,0.0,310,0.0,599,291,554,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,F,288,0.0,0.0,289,599,0.0,889,1153,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,G,1177,0.0,0.0,601,291,889,0.0,263,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,H,1441,0.0,0.0,864,554,1153,263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
